Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDJ52,OUT046,2602.0
DRG01,OUT017,1382.0
FDP52,OUT013,3696.0
FDU58,OUT017,3136.0
FDL02,OUT045,1682.0
FDG28,OUT013,3900.0
FDA19,OUT035,2184.0
FDW46,OUT027,2580.0
NCD43,OUT049,1744.0
DRG39,OUT013,864.0
NCF55,OUT049,690.0
FDJ07,OUT046,1932.0
FDE08,OUT046,2422.0
FDP56,OUT019,-1056.0
FDT45,OUT045,840.0
FDF17,OUT018,2822.0
FDX44,OUT046,1452.0
FDM28,OUT027,4310.0
FDI36,OUT049,3272.0
FDS07,OUT045,1792.0
FDD36,OUT045,1852.0
FDW11,OUT046,1028.0
FDN40,OUT049,2544.0
NCQ18,OUT049,1626.0
NCQ54,OUT017,2764.0
NCS42,OUT045,1406.0
DRH39,OUT010,-678.0
FDC09,OUT027,3174.0
FDT08,OUT010,514.0
FDC08,OUT035,3714.0
FDT20,OUT017,768.0
FDS35,OUT035,1160.0
FDX58,OUT018,2624.0
FDW58,OUT046,1746.0
DRD27,OUT046,1634.0
FDH32,OUT019,-324.0
FDS26,OUT035,4256.0
FDQ31,OUT046,1480.0
FDP11,OUT018,3196.0
FDD58,OUT017,1728.0
FDM33,OUT045,3400.0
FDZ16,OUT049,3208.0
NCS29,OUT010,2254.0
NCM18,OUT019,-936.0
FDP11,OUT049,3560.0
NCC42,OUT017,2364.0
DRM23,OUT046,2744.0
NCN55,OUT027,5208.0
FDK46,OUT013,4076.0
FDR01,OUT046,3222.0
NCA05,OUT045,2334.0
NCP43,OUT017,2938.0
FDR12,OUT010,870.0
FDQ01,OUT013,4060.0
FDM13,OUT046,2124.0
FDQ19,OUT017,4020.0
FDK56,OUT019,1024.0
NCX06,OUT010,1006.0
FDO56,OUT027,3404.0
FDU45,OUT045,1812.0
FDI16,OUT019,-976.0
FDL32,OUT046,1868.0
FDA07,OUT046,2056.0
FDA14,OUT045,2298.0
FDV46,OUT027,3698.0
NCO07,OUT035,3482.0
NCP41,OUT046,1720.0
FDY60,OUT018,2044.0
FDN38,OUT017,4124.0
FDO15,OUT046,1306.0
FDT60,OUT013,1956.0
FDA55,OUT035,3712.0
FDE02,OUT010,-392.0
DRJ39,OUT049,3590.0
FDV34,OUT035,1396.0
FDS20,OUT027,4378.0
FDF02,OUT027,3096.0
FDW40,OUT017,2444.0
NCB43,OUT046,2956.0
FDR58,OUT017,1600.0
DRJ59,OUT035,808.0
NCD30,OUT017,1708.0
FDE14,OUT017,1756.0
FDC28,OUT018,1464.0
FDU16,OUT018,1136.0
NCD19,OUT035,1040.0
FDU21,OUT046,680.0
FDV59,OUT027,4892.0
FDU03,OUT045,2878.0
FDC33,OUT010,1308.0
NCR42,OUT035,704.0
DRH59,OUT035,1344.0
NCM31,OUT035,2368.0
FDS50,OUT035,3636.0
FDP39,OUT046,896.0
FDQ55,OUT013,1932.0
FDV36,OUT019,120.0
FDI05,OUT027,2728.0
FDS45,OUT027,3228.0
FDA39,OUT045,626.0
FDC37,OUT010,-140.0
FDJ60,OUT027,4140.0
DRQ35,OUT046,1994.0
NCJ06,OUT046,1934.0
NCY42,OUT018,2024.0
DRM37,OUT049,3188.0
FDR14,OUT045,784.0
FDE51,OUT049,868.0
FDT33,OUT017,2824.0
FDR08,OUT013,1816.0
FDE36,OUT010,752.0
FDL22,OUT019,-420.0
FDR44,OUT013,2136.0
FDI56,OUT019,-460.0
FDE47,OUT010,142.0
FDV27,OUT010,-392.0
FDV10,OUT049,840.0
FDC40,OUT045,1272.0
NCX41,OUT013,3328.0
NCQ38,OUT027,3132.0
FDV12,OUT027,3114.0
FDE52,OUT017,1604.0
FDG20,OUT027,4284.0
FDV16,OUT027,2076.0
FDI32,OUT017,1928.0
FDJ32,OUT049,1112.0
FDN39,OUT018,2464.0
FDY34,OUT017,2844.0
FDC14,OUT035,868.0
FDA55,OUT017,3724.0
FDZ50,OUT010,1028.0
DRG13,OUT049,2722.0
FDP01,OUT013,2480.0
NCG54,OUT017,2840.0
FDM13,OUT045,2064.0
NCO18,OUT027,4276.0
NCW41,OUT013,2480.0
FDM52,OUT027,3822.0
NCF55,OUT035,710.0
FDT09,OUT046,2186.0
NCM19,OUT035,1882.0
FDW12,OUT018,2118.0
FDP15,OUT019,2140.0
FDK36,OUT045,776.0
FDZ25,OUT035,2904.0
NCW06,OUT049,3138.0
FDW60,OUT046,2916.0
DRC49,OUT013,2312.0
NCT17,OUT035,3110.0
NCN06,OUT018,2306.0
FDC45,OUT013,2692.0
DRJ47,OUT019,834.0
NCF06,OUT045,4022.0
FDE21,OUT010,4.0
DRG27,OUT013,672.0
FDW40,OUT049,2384.0
NCO53,OUT046,2904.0
FDE23,OUT049,888.0
FDQ16,OUT046,1780.0
FDS26,OUT045,4044.0
FDZ13,OUT010,-1090.0
FDS14,OUT049,2584.0
FDC10,OUT045,1902.0
FDY16,OUT049,3064.0
FDJ20,OUT035,2164.0
FDV43,OUT035,836.0
FDZ32,OUT027,3206.0
FDR23,OUT046,2798.0
FDN24,OUT035,984.0
FDE34,OUT027,4342.0
FDU31,OUT013,3504.0
FDW33,OUT018,1440.0
FDU26,OUT046,1958.0
FDE20,OUT027,4208.0
NCW05,OUT035,1778.0
FDB22,OUT018,2130.0
FDO56,OUT046,1938.0
FDA19,OUT027,3528.0
DRI39,OUT045,864.0
FDH52,OUT018,764.0
FDZ50,OUT035,3060.0
NCN42,OUT035,2462.0
FDB53,OUT013,2344.0
DRG11,OUT017,1868.0
DRK11,OUT027,3834.0
FDQ60,OUT017,2116.0
FDT36,OUT017,696.0
DRG25,OUT018,2674.0
DRJ23,OUT046,3048.0
FDG05,OUT035,2676.0
NCK06,OUT018,1660.0
FDU52,OUT017,2588.0
FDW07,OUT018,1172.0
NCM17,OUT045,680.0
FDA22,OUT045,2626.0
NCA41,OUT018,2788.0
FDF38,OUT035,878.0
FDH52,OUT046,1098.0
FDY58,OUT019,1696.0
FDZ16,OUT045,3066.0
NCM18,OUT017,1112.0
FDA22,OUT018,2368.0
NCJ43,OUT035,2908.0
FDI34,OUT027,5132.0
FDG56,OUT046,1074.0
FDS34,OUT046,1920.0
DRC01,OUT035,1012.0
FDQ04,OUT035,784.0
FDK04,OUT035,1080.0
FDT51,OUT049,1920.0
FDV26,OUT017,3276.0
FDS04,OUT049,2364.0
FDW43,OUT018,3386.0
FDQ28,OUT010,602.0
NCK06,OUT017,2060.0
FDS23,OUT018,1784.0
FDZ36,OUT019,1128.0
FDE56,OUT018,764.0
FDW10,OUT027,4228.0
NCN14,OUT045,2864.0
NCQ18,OUT045,1494.0
FDW08,OUT017,1820.0
FDU43,OUT035,3902.0
FDR33,OUT010,-136.0
FDM24,OUT010,542.0
NCZ05,OUT046,1662.0
NCV41,OUT035,1918.0
FDV11,OUT018,2524.0
NCY05,OUT035,732.0
FDV44,OUT018,2766.0
FDW32,OUT049,1496.0
NCU18,OUT027,3712.0
NCC43,OUT035,4060.0
FDW19,OUT013,1832.0
FDN31,OUT035,3156.0
FDI48,OUT045,842.0
FDS24,OUT017,1624.0
FDF46,OUT049,1932.0
DRG23,OUT017,2534.0
FDG14,OUT018,2176.0
NCY30,OUT049,2926.0
FDO28,OUT018,1680.0
DRD24,OUT035,2400.0
FDI33,OUT049,1556.0
FDN32,OUT046,2984.0
FDR16,OUT045,3356.0
FDF26,OUT046,2520.0
NCN29,OUT018,532.0
FDE20,OUT045,2694.0
FDA46,OUT046,3062.0
FDU28,OUT045,2970.0
FDQ48,OUT045,1608.0
FDV36,OUT013,2060.0
FDR14,OUT018,568.0
FDP23,OUT017,3560.0
FDP56,OUT013,856.0
FDK48,OUT010,-642.0
FDR48,OUT046,2436.0
NCY29,OUT049,1012.0
FDM22,OUT018,660.0
DRJ01,OUT013,2568.0
FDZ43,OUT045,3856.0
FDV03,OUT035,2582.0
FDX11,OUT027,4364.0
NCA41,OUT027,4508.0
FDE38,OUT017,2788.0
FDI27,OUT018,536.0
FDN32,OUT013,2920.0
NCN43,OUT017,2062.0
FDB47,OUT027,4732.0
FDV03,OUT017,2600.0
NCN30,OUT045,1526.0
NCV54,OUT010,30.0
FDV07,OUT013,1776.0
FDP07,OUT049,3224.0
FDK48,OUT018,930.0
FDM15,OUT019,564.0
FDY19,OUT027,3344.0
FDK46,OUT046,4126.0
FDY11,OUT045,1090.0
FDH09,OUT046,896.0
FDO08,OUT027,4130.0
FDU14,OUT013,3960.0
FDD22,OUT027,3256.0
FDM27,OUT017,2644.0
FDL02,OUT027,3192.0
NCA17,OUT035,2456.0
FDE38,OUT019,738.0
NCG07,OUT049,3064.0
DRC27,OUT013,3900.0
FDA27,OUT035,4200.0
FDW40,OUT045,2252.0
DRI11,OUT013,1856.0
FDN50,OUT046,1610.0
FDR12,OUT046,2798.0
FDT34,OUT027,3104.0
FDW11,OUT035,1136.0
NCO30,OUT027,4356.0
FDZ34,OUT017,3200.0
FDU45,OUT017,1988.0
NCD42,OUT035,746.0
FDX25,OUT045,2824.0
NCR29,OUT046,940.0
FDX43,OUT019,790.0
FDB04,OUT010,-446.0
FDR49,OUT027,2208.0
FDS39,OUT018,1998.0
FDW58,OUT045,1672.0
FDG22,OUT019,-1196.0
FDG31,OUT017,1164.0
NCV53,OUT027,5236.0
DRJ37,OUT035,2512.0
FDV07,OUT035,1900.0
FDW52,OUT018,2416.0
FDT15,OUT045,2934.0
FDD02,OUT018,1632.0
FDM16,OUT035,1376.0
NCE55,OUT046,2776.0
FDB57,OUT018,3292.0
FDQ04,OUT013,720.0
FDQ47,OUT019,-1316.0
FDY14,OUT019,2266.0
DRK37,OUT017,3116.0
FDO25,OUT017,3428.0
FDL57,OUT046,4170.0
NCK29,OUT018,1660.0
FDK46,OUT027,5568.0
NCB43,OUT010,1014.0
DRE01,OUT027,5232.0
FDC46,OUT018,2646.0
FDQ23,OUT045,1644.0
FDX38,OUT049,968.0
FDG60,OUT018,3458.0
FDW55,OUT017,4084.0
FDP39,OUT013,832.0
FDB20,OUT018,1010.0
FDV21,OUT017,2108.0
FDZ02,OUT013,1612.0
FDP19,OUT027,3482.0
FDA38,OUT035,3958.0
FDH22,OUT045,1960.0
DRM11,OUT045,4074.0
FDO12,OUT027,4546.0
FDT14,OUT049,2044.0
FDW34,OUT010,1962.0
FDG04,OUT027,4454.0
FDW59,OUT018,1116.0
FDR33,OUT018,1488.0
FDP32,OUT013,2056.0
FDL13,OUT027,5174.0
FDD22,OUT013,1812.0
FDV40,OUT027,2640.0
NCD55,OUT046,716.0
FDQ20,OUT010,-1174.0
FDD28,OUT045,914.0
FDC39,OUT045,3230.0
NCR17,OUT049,1962.0
DRO35,OUT018,1596.0
FDF40,OUT049,4084.0
FDR31,OUT018,2078.0
NCQ41,OUT017,3214.0
FDP38,OUT046,868.0
NCU54,OUT027,4736.0
FDG22,OUT018,372.0
DRK59,OUT013,3696.0
FDC37,OUT046,1744.0
NCO42,OUT013,2316.0
NCT42,OUT017,2510.0
FDX27,OUT035,1666.0
FDV40,OUT018,948.0
FDT45,OUT027,2356.0
FDS47,OUT019,-508.0
FDR45,OUT035,3892.0
FDB03,OUT045,3752.0
FDO49,OUT035,1042.0
FDU60,OUT027,4152.0
FDB26,OUT018,642.0
FDB46,OUT017,3540.0
FDQ37,OUT019,1188.0
FDN03,OUT017,4128.0
NCX30,OUT045,3868.0
FDK32,OUT019,600.0
DRM47,OUT013,3048.0
NCO02,OUT046,1104.0
FDP04,OUT013,1072.0
NCO43,OUT049,1700.0
FDD59,OUT013,1360.0
FDQ10,OUT017,2860.0
FDW45,OUT035,2488.0
NCK30,OUT049,4102.0
FDU31,OUT018,3184.0
NCQ17,OUT019,518.0
FDN01,OUT017,2912.0
FDZ19,OUT049,2860.0
DRG37,OUT017,2612.0
FDE32,OUT045,602.0
FDO34,OUT049,2768.0
FDM04,OUT019,-986.0
FDZ25,OUT049,2856.0
FDU08,OUT049,1700.0
NCW30,OUT045,4028.0
NCM18,OUT013,976.0
FDS22,OUT035,888.0
NCH18,OUT017,3978.0
FDC23,OUT013,2844.0
FDY46,OUT013,2960.0
NCU06,OUT046,3630.0
FDX57,OUT045,1586.0
FDX36,OUT027,5028.0
FDL16,OUT045,704.0
FDT16,OUT010,2270.0
FDN16,OUT018,1420.0
FDC03,OUT046,3176.0
DRF60,OUT013,3768.0
FDS27,OUT027,4606.0
FDP33,OUT010,2118.0
FDJ36,OUT018,1372.0
NCR42,OUT013,536.0
FDV14,OUT017,1528.0
NCP42,OUT035,3208.0
FDB50,OUT027,2708.0
NCC30,OUT027,4248.0
FDA23,OUT018,1362.0
FDW16,OUT017,1648.0
FDQ52,OUT010,1990.0
FDB58,OUT049,2440.0
NCP29,OUT049,1120.0
NCM05,OUT045,4098.0
FDO25,OUT013,3320.0
NCM54,OUT046,2052.0
NCL54,OUT046,2756.0
FDL39,OUT010,1024.0
FDF53,OUT018,2622.0
NCQ42,OUT035,2152.0
FDF58,OUT013,1044.0
FDZ04,OUT035,1176.0
FDE26,OUT019,376.0
FDS60,OUT017,2984.0
FDV58,OUT017,3236.0
FDM04,OUT045,858.0
FDE08,OUT035,2460.0
NCB43,OUT049,3022.0
FDU11,OUT010,26.0
FDF22,OUT019,1472.0
FDE24,OUT013,2248.0
DRJ49,OUT046,2130.0
NCQ53,OUT035,3836.0
NCL41,OUT013,592.0
FDR22,OUT013,1836.0
FDH04,OUT035,1668.0
DRH15,OUT045,666.0
FDY40,OUT049,948.0
NCI17,OUT035,1656.0
NCC18,OUT013,2704.0
FDY28,OUT027,4820.0
FDB45,OUT027,3136.0
NCL30,OUT018,1736.0
FDM10,OUT017,3488.0
FDH22,OUT027,3476.0
NCZ53,OUT017,3126.0
NCI18,OUT013,3512.0
FDH14,OUT027,3766.0
FDR36,OUT027,2212.0
FDW01,OUT045,2368.0
FDK02,OUT027,3356.0
FDJ02,OUT018,2120.0
FDU55,OUT013,4116.0
NCV18,OUT027,2792.0
FDH14,OUT018,1986.0
FDZ37,OUT045,1446.0
FDX49,OUT049,3800.0
NCD43,OUT046,1700.0
FDZ07,OUT013,1044.0
FDK43,OUT035,2152.0
FDR32,OUT018,3384.0
FDT39,OUT013,2476.0
NCV54,OUT017,2038.0
FDF38,OUT018,484.0
FDV60,OUT046,3184.0
FDH44,OUT027,3818.0
FDS21,OUT046,1090.0
NCL41,OUT045,544.0
FDM46,OUT017,1616.0
FDU27,OUT045,796.0
NCJ54,OUT017,3786.0
DRG51,OUT018,2372.0
NCA29,OUT019,810.0
FDR47,OUT045,3026.0
NCL19,OUT027,3706.0
DRG01,OUT049,1334.0
FDG10,OUT046,1042.0
NCV05,OUT049,2510.0
NCH18,OUT019,1946.0
FDV14,OUT018,1132.0
DRJ23,OUT035,3140.0
DRJ11,OUT046,2984.0
FDZ03,OUT017,3112.0
FDI27,OUT010,-1074.0
FDJ14,OUT018,1100.0
FDU32,OUT017,2068.0
FDD47,OUT027,4192.0
DRF36,OUT035,3146.0
FDM21,OUT046,4102.0
FDV10,OUT018,492.0
FDH60,OUT018,2848.0
FDX47,OUT010,650.0
FDT19,OUT019,882.0
FDO11,OUT045,3968.0
FDH24,OUT027,3974.0
FDL02,OUT018,1488.0
FDB02,OUT049,2940.0
FDA43,OUT046,3126.0
FDG52,OUT045,730.0
DRC12,OUT013,3008.0
FDY37,OUT018,2044.0
NCU18,OUT045,2190.0
FDU09,OUT035,1092.0
DRJ25,OUT027,2244.0
DRE12,OUT018,1534.0
DRL47,OUT017,2130.0
DRK01,OUT046,1570.0
FDC22,OUT019,1148.0
FDG44,OUT013,868.0
FDW04,OUT035,2248.0
FDK09,OUT049,3688.0
NCN43,OUT035,2068.0
FDG04,OUT049,3080.0
FDH32,OUT010,-370.0
DRI47,OUT017,2456.0
DRE15,OUT013,1236.0
FDY11,OUT035,1284.0
FDO60,OUT049,848.0
FDQ20,OUT018,430.0
FDO57,OUT027,4002.0
FDT14,OUT019,40.0
FDA57,OUT049,780.0
DRN35,OUT017,732.0
FDJ03,OUT046,906.0
FDX28,OUT017,1740.0
DRE25,OUT045,1420.0
FDR09,OUT046,4128.0
FDB23,OUT035,3756.0
FDO08,OUT045,2604.0
FDQ23,OUT049,1728.0
FDW04,OUT013,2128.0
DRK13,OUT010,1214.0
NCL17,OUT027,3692.0
FDY21,OUT035,3172.0
FDJ38,OUT027,4498.0
FDA37,OUT019,178.0
FDV43,OUT013,744.0
FDL36,OUT046,1504.0
FDD53,OUT045,650.0
FDZ19,OUT010,892.0
FDV21,OUT045,1936.0
NCL54,OUT018,2454.0
DRI47,OUT027,3760.0
DRG03,OUT049,2568.0
FDG21,OUT013,2408.0
FDW03,OUT018,1464.0
NCI55,OUT046,1960.0
DRC36,OUT019,942.0
FDH22,OUT017,2160.0
FDV20,OUT045,2042.0
NCU41,OUT027,4488.0
FDN46,OUT027,3150.0
FDK50,OUT045,2538.0
NCA05,OUT027,3792.0
DRH01,OUT018,2464.0
FDT08,OUT018,2112.0
FDM08,OUT018,3316.0
FDZ07,OUT035,1152.0
FDS22,OUT017,944.0
FDV35,OUT027,3924.0
FDI28,OUT010,-608.0
FDW58,OUT027,3196.0
FDT52,OUT045,3872.0
FDY34,OUT046,2696.0
FDR10,OUT046,2596.0
FDK57,OUT017,2052.0
FDR02,OUT027,3220.0
FDX49,OUT046,3756.0
FDQ20,OUT046,720.0
DRK23,OUT045,3924.0
NCW06,OUT046,3044.0
FDR31,OUT017,2508.0
NCE43,OUT013,2652.0
DRO59,OUT027,2696.0
FDN09,OUT049,3960.0
FDR11,OUT046,2610.0
FDO57,OUT013,2564.0
NCX18,OUT017,3234.0
FDB05,OUT018,3648.0
FDQ08,OUT018,776.0
NCG43,OUT035,1614.0
FDJ56,OUT013,1608.0
FDA13,OUT010,-1286.0
FDO56,OUT017,2040.0
FDB37,OUT018,3578.0
FDZ02,OUT018,1336.0
FDQ24,OUT046,3968.0
FDM16,OUT013,1260.0
FDU35,OUT049,1692.0
FDT35,OUT035,2844.0
NCX30,OUT049,3988.0
FDG04,OUT017,3112.0
FDI12,OUT035,1552.0
FDE35,OUT035,1160.0
NCP14,OUT027,3120.0
NCY53,OUT045,1700.0
FDP49,OUT017,1080.0
FDQ04,OUT017,832.0
FDM39,OUT035,2964.0
FDO58,OUT019,704.0
FDC56,OUT017,2020.0
NCQ54,OUT046,2680.0
FDV10,OUT027,2212.0
NCK17,OUT046,696.0
NCF55,OUT027,2064.0
FDV33,OUT013,4152.0
NCH29,OUT019,-348.0
FDA37,OUT027,3504.0
FDH46,OUT018,1416.0
FDS25,OUT035,1920.0
FDH04,OUT027,2960.0
FDX52,OUT046,3110.0
NCD42,OUT017,750.0
FDW47,OUT017,2084.0
FDL25,OUT027,2976.0
NCJ06,OUT010,26.0
FDY09,OUT013,2768.0
FDS40,OUT046,674.0
FDH41,OUT017,3524.0
FDG38,OUT035,1544.0
FDU03,OUT027,4352.0
FDV20,OUT046,2118.0
DRB13,OUT045,3030.0
NCQ30,OUT013,1912.0
NCH06,OUT013,3844.0
FDU50,OUT018,1580.0
NCO42,OUT019,418.0
FDW09,OUT018,1080.0
FDH04,OUT013,1524.0
FDC21,OUT045,1734.0
FDL21,OUT049,836.0
FDM46,OUT010,-428.0
FDT22,OUT019,-922.0
FDB28,OUT035,3256.0
FDI12,OUT018,1190.0
FDA28,OUT045,2020.0
FDF59,OUT013,2044.0
FDM45,OUT027,3444.0
FDQ56,OUT017,1464.0
FDR46,OUT049,2400.0
FDT01,OUT013,3372.0
FDD16,OUT027,2676.0
NCU30,OUT010,662.0
FDM40,OUT010,350.0
FDI56,OUT035,1616.0
NCS30,OUT013,2008.0
FDU08,OUT017,1732.0
FDX51,OUT027,4598.0
FDA43,OUT045,3068.0
FDX59,OUT010,-1310.0
FDC37,OUT018,1440.0
FDP58,OUT013,3444.0
NCY42,OUT035,2384.0
FDF21,OUT018,2776.0
FDU10,OUT027,2148.0
DRL47,OUT018,1724.0
FDA58,OUT018,3472.0
FDJ22,OUT049,3148.0
FDK50,OUT046,2590.0
FDO38,OUT035,1390.0
DRF60,OUT035,3906.0
NCZ42,OUT019,1844.0
FDD35,OUT049,2008.0
FDL25,OUT045,1476.0
FDJ16,OUT013,932.0
DRK59,OUT049,3794.0
FDI50,OUT046,3730.0
NCB19,OUT045,1334.0
DRI37,OUT035,1092.0
FDA14,OUT027,3808.0
FDC08,OUT018,3356.0
FDS45,OUT046,1762.0
FDI21,OUT049,1180.0
DRJ47,OUT035,2890.0
DRE37,OUT027,4432.0
FDT55,OUT018,2290.0
NCG42,OUT027,3500.0
FDA31,OUT049,2800.0
NCW42,OUT046,3516.0
FDF50,OUT017,3204.0
FDK56,OUT049,3036.0
FDX10,OUT035,776.0
NCK07,OUT027,4030.0
FDZ49,OUT017,3660.0
FDR33,OUT013,1756.0
FDO44,OUT018,1502.0
FDA20,OUT046,2986.0
NCL30,OUT045,1978.0
FDI05,OUT019,-668.0
FDQ12,OUT018,3344.0
FDH47,OUT017,1696.0
FDH34,OUT018,2682.0
FDF29,OUT046,2182.0
FDG40,OUT018,322.0
NCE18,OUT017,4048.0
FDP21,OUT010,1166.0
FDY50,OUT013,1416.0
FDB36,OUT049,2212.0
NCZ29,OUT049,2102.0
FDU20,OUT018,1688.0
FDO56,OUT013,1936.0
FDW31,OUT049,3276.0
DRH59,OUT013,1216.0
NCB30,OUT017,3242.0
FDK43,OUT027,3508.0
FDW43,OUT045,3632.0
NCL19,OUT017,2368.0
FDJ27,OUT046,1670.0
FDC45,OUT046,2704.0
FDY40,OUT035,1012.0
NCM41,OUT035,1592.0
NCK18,OUT019,728.0
FDP37,OUT049,2144.0
FDA27,OUT027,5536.0
NCX30,OUT035,4016.0
FDR09,OUT017,4176.0
FDG08,OUT027,4208.0
NCU30,OUT013,2604.0
FDB16,OUT017,1552.0
FDM16,OUT017,1380.0
FDC48,OUT013,1340.0
NCF18,OUT046,3008.0
FDU46,OUT018,1192.0
FDH41,OUT018,3114.0
NCN42,OUT010,426.0
FDU49,OUT046,1508.0
FDB20,OUT027,2724.0
FDG50,OUT019,-420.0
FDW20,OUT045,1918.0
NCO55,OUT049,1816.0
FDX48,OUT046,2540.0
FDU48,OUT046,2150.0
FDR48,OUT019,496.0
FDK27,OUT013,1980.0
FDT35,OUT013,2676.0
FDN12,OUT049,1852.0
NCE31,OUT019,-1368.0
FDL21,OUT017,880.0
FDV56,OUT017,1900.0
FDR16,OUT017,3556.0
NCP41,OUT049,1834.0
FDJ27,OUT013,1668.0
FDA07,OUT017,2140.0
FDK55,OUT049,1544.0
FDM33,OUT049,3576.0
FDY46,OUT046,2996.0
FDD36,OUT046,1928.0
FDB12,OUT027,3122.0
FDF28,OUT019,176.0
NCE07,OUT019,396.0
FDW50,OUT027,4072.0
NCW18,OUT017,3842.0
NCJ17,OUT019,-576.0
DRZ24,OUT010,20.0
FDS07,OUT035,1960.0
NCW05,OUT010,-226.0
FDZ22,OUT018,1080.0
FDK02,OUT046,1904.0
FDZ45,OUT027,4564.0
FDL25,OUT046,1526.0
FDS08,OUT045,2746.0
NCZ42,OUT027,5164.0
FDX57,OUT035,1732.0
FDF21,OUT046,3082.0
FDJ56,OUT018,1278.0
FDX10,OUT013,648.0
DRG48,OUT035,2444.0
DRN37,OUT046,2672.0
NCY41,OUT018,298.0
FDN28,OUT045,1672.0
FDE34,OUT045,2822.0
FDR10,OUT045,2574.0
FDC32,OUT017,1616.0
DRG13,OUT046,2642.0
FDP59,OUT049,1824.0
NCT53,OUT010,728.0
FDL57,OUT027,5554.0
FDN32,OUT010,1066.0
FDK09,OUT018,3312.0
FDA52,OUT010,950.0
FDC57,OUT049,3200.0
FDI09,OUT035,3928.0
NCB07,OUT046,3136.0
FDP26,OUT035,1760.0
FDP40,OUT027,3302.0
FDL15,OUT013,2420.0
FDV07,OUT046,1826.0
FDS03,OUT017,1192.0
FDE50,OUT049,3096.0
FDQ15,OUT017,1432.0
FDQ33,OUT010,488.0
FDT22,OUT013,944.0
DRO35,OUT035,2004.0
FDJ41,OUT049,4228.0
FDQ27,OUT035,1858.0
FDC26,OUT017,1912.0
NCF43,OUT027,3712.0
NCR50,OUT035,2552.0
FDE39,OUT018,1652.0
FDN49,OUT027,2162.0
DRG11,OUT035,1836.0
NCA18,OUT049,1948.0
FDM36,OUT018,2500.0
FDW32,OUT017,1548.0
NCQ18,OUT010,-360.0
FDX14,OUT027,2688.0
FDD46,OUT017,2532.0
FDI34,OUT019,1808.0
NCJ17,OUT035,1454.0
FDB52,OUT035,4188.0
FDV55,OUT018,2020.0
FDC57,OUT046,3110.0
FDB29,OUT046,1922.0
NCO43,OUT035,1716.0
FDG44,OUT045,818.0
FDJ34,OUT045,2012.0
FDH40,OUT049,1468.0
NCD07,OUT027,3228.0
FDB41,OUT017,932.0
FDH47,OUT018,1294.0
DRK37,OUT035,3124.0
FDM25,OUT019,958.0
NCX06,OUT045,2836.0
NCS05,OUT017,2238.0
FDS39,OUT045,2234.0
FDC47,OUT027,5016.0
FDG20,OUT013,2856.0
DRL23,OUT017,1842.0
FDY33,OUT013,2552.0
NCH18,OUT045,3786.0
FDX47,OUT035,2648.0
NCB06,OUT045,2456.0
FDP36,OUT049,964.0
FDW44,OUT018,2512.0
NCU41,OUT018,2748.0
NCS17,OUT046,1552.0
FDD46,OUT035,2576.0
FDE45,OUT017,2948.0
FDI09,OUT017,3924.0
NCJ54,OUT010,1782.0
NCA29,OUT018,2448.0
NCN41,OUT027,3396.0
FDY34,OUT035,2792.0
NCG55,OUT035,1968.0
DRM49,OUT046,786.0
NCB42,OUT049,1936.0
FDE58,OUT045,1830.0
DRJ25,OUT013,816.0
FDS47,OUT010,-518.0
FDY21,OUT049,3200.0
NCI54,OUT013,1772.0
FDO24,OUT017,2608.0
FDY43,OUT035,2796.0
FDF35,OUT018,1418.0
NCP29,OUT019,-892.0
FDN28,OUT027,3144.0
FDJ50,OUT018,602.0
FDQ14,OUT027,3854.0
FDC37,OUT035,1868.0
FDN08,OUT046,1966.0
FDD04,OUT035,2376.0
FDW34,OUT018,3580.0
FDP04,OUT017,1208.0
NCG07,OUT017,3082.0
NCN14,OUT018,2616.0
FDJ16,OUT045,898.0
NCM42,OUT045,1690.0
NCF19,OUT046,840.0
FDY21,OUT018,2812.0
FDY19,OUT035,1988.0
FDV09,OUT045,2352.0
FDA28,OUT013,2064.0
FDC38,OUT018,1840.0
FDL28,OUT045,3636.0
NCH43,OUT049,3500.0
NCN53,OUT045,524.0
NCW05,OUT017,1818.0
NCO30,OUT018,2662.0
FDT04,OUT019,-1276.0
FDB27,OUT018,2840.0
NCK07,OUT013,2624.0
NCA53,OUT013,804.0
FDB33,OUT018,2286.0
FDU37,OUT017,1444.0
FDR13,OUT035,2020.0
FDE45,OUT049,2924.0
FDV37,OUT017,3268.0
FDX44,OUT019,-426.0
NCL06,OUT017,4224.0
FDJ28,OUT045,2984.0
FDX55,OUT049,3552.0
NCK17,OUT018,396.0
FDH52,OUT035,1192.0
FDN13,OUT027,3048.0
FDK44,OUT018,2436.0
FDU16,OUT046,1406.0
FDZ07,OUT017,1148.0
NCN06,OUT027,4028.0
FDH02,OUT010,-366.0
NCW18,OUT045,3654.0
FDH57,OUT013,2084.0
FDV35,OUT045,2404.0
NCU29,OUT013,2300.0
NCP02,OUT046,980.0
FDN44,OUT013,2572.0
FDX03,OUT018,512.0
FDR11,OUT010,634.0
FDA36,OUT046,2968.0
FDP58,OUT027,4868.0
FDH31,OUT045,1582.0
FDH34,OUT035,3098.0
FDS13,OUT035,4260.0
FDT01,OUT018,3102.0
FDY09,OUT049,2900.0
FDV33,OUT027,5568.0
NCW29,OUT010,154.0
NCN17,OUT045,1554.0
FDX01,OUT046,1926.0
