Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDD28,OUT013,1022.6865251505266
FDG53,OUT027,3005.0796089872333
FDO27,OUT019,238.0747670362952
NCF54,OUT018,2731.3727840884276
FDC20,OUT027,1278.9086582050074
FDU10,OUT046,640.502061881166
DRA24,OUT018,2502.4066179871784
FDA02,OUT010,362.46860590852407
FDG10,OUT017,869.1802804072537
FDW39,OUT010,430.3655271688701
FDP04,OUT019,141.3252808409852
NCM55,OUT013,3132.577311968915
FDG47,OUT045,4263.556850567906
NCU41,OUT017,2988.6093313973006
NCK31,OUT017,776.7633634614335
FDZ46,OUT045,1670.0416086202965
FDU13,OUT027,4050.3395494263727
NCF19,OUT045,767.2677880872798
NCJ43,OUT013,2932.384469845913
NCJ05,OUT045,2545.6234092085124
FDS04,OUT027,2999.774760015721
FDX28,OUT010,239.35177069501137
FDB41,OUT027,1107.2708226604339
FDG53,OUT046,2132.396638465186
FDL15,OUT010,368.3094223149835
FDQ08,OUT049,993.6856126186873
DRN36,OUT013,1537.5781102274345
FDI46,OUT013,4107.220451373497
FDG16,OUT027,5845.002636193788
FDV32,OUT013,1199.223958268102
FDF44,OUT010,277.20758192402405
FDK04,OUT018,883.6627453835958
NCA41,OUT013,3027.8129357295843
FDD51,OUT017,630.7872840568184
NCZ53,OUT045,3076.9156887685776
FDP01,OUT027,4064.3284604621686
FDY25,OUT049,3143.56791997061
FDB17,OUT018,2923.821327363506
NCV54,OUT018,1910.849584804912
FDJ32,OUT017,1048.358688591912
FDA37,OUT049,2036.808806492178
FDG35,OUT035,2911.912599864201
NCM05,OUT018,3848.817314178082
FDG45,OUT046,3528.8732120079517
FDH28,OUT013,697.6580660355406
NCE18,OUT049,4069.803418704665
FDH38,OUT045,1955.6060161424982
FDR56,OUT013,3071.175892900415
FDH17,OUT027,2830.4204240180215
FDD39,OUT049,3554.147463021394
FDB41,OUT049,782.3983206781234
NCR53,OUT046,3619.7672579029013
FDX46,OUT017,864.6686781236159
FDV28,OUT049,612.2512524417244
FDA08,OUT018,2473.2369170041343
FDH45,OUT017,618.9937972059938
NCS38,OUT010,269.17316289417687
FDD40,OUT010,509.04080639416753
DRM59,OUT035,2446.943035342642
NCJ43,OUT018,2823.145859746804
NCN29,OUT013,822.0360238709699
NCC19,OUT045,3100.618416610243
FDR56,OUT035,3100.8838943172595
FDZ43,OUT049,3915.1053128530666
FDJ32,OUT010,132.1609938773404
DRH03,OUT017,1436.1477976307997
NCZ54,OUT035,2683.3068076194954
FDE26,OUT017,2422.2240448301854
FDS03,OUT045,1056.1972762052997
DRZ24,OUT019,279.1448204241702
FDO48,OUT027,5845.002636193788
FDW39,OUT049,2882.8544711188565
NCK05,OUT049,1037.2694672870377
NCK30,OUT017,4104.298435612286
FDT27,OUT018,3527.931058171124
FDS08,OUT019,427.3009440526639
NCJ19,OUT049,898.4795375724856
FDC58,OUT045,641.9328074885955
DRE37,OUT013,3137.216063629475
FDW02,OUT035,2017.124588192571
FDJ02,OUT010,364.51024027461824
FDX09,OUT045,2817.490622409905
FDT31,OUT010,494.49127286209756
FDI24,OUT049,2862.1986060954846
FDY09,OUT045,2891.5317420530528
FDV28,OUT045,591.1314422268852
DRM47,OUT049,3168.1005360952568
FDT52,OUT019,572.2553104791423
FDI48,OUT018,836.138140551898
FDY55,OUT017,4065.1042514238407
FDU48,OUT013,2082.4233879560497
FDN25,OUT045,865.4412568606339
FDP20,OUT049,2093.1796696258857
FDJ15,OUT013,3133.844828991705
FDD04,OUT018,1986.0323233148874
FDY58,OUT045,3895.260682597088
FDR37,OUT018,3030.20868227751
FDF44,OUT013,2051.2243001514325
FDD32,OUT045,1314.2550339214433
FDR57,OUT017,2459.096423653377
DRG39,OUT027,1278.9685846362975
FDX15,OUT017,2589.5263069300786
DRN37,OUT045,2524.2131226393653
FDW40,OUT027,3002.055738329687
FDB32,OUT049,1416.1469425277594
FDM40,OUT018,2111.5933853667493
FDE39,OUT027,2968.270894144697
DRH49,OUT017,1305.3419385982063
FDT46,OUT049,789.5415798076352
NCF06,OUT035,4189.916935656087
FDP07,OUT017,3005.8850570892064
FDC04,OUT013,3891.914917258842
FDZ32,OUT017,1713.0502405447185
FDD50,OUT045,2721.4337743262845
FDU56,OUT017,3122.5543620445524
FDV34,OUT017,1085.3113625761093
NCY41,OUT013,672.454634660908
NCK18,OUT046,2666.6683593475113
DRH25,OUT049,849.8368433692759
FDT57,OUT046,3945.1210965921678
FDV56,OUT018,1588.7592169579646
FDV12,OUT045,1573.7045441035912
FDN52,OUT017,1389.8341649333688
FDX38,OUT035,757.7337124577118
FDE47,OUT018,1949.561340449938
NCO07,OUT013,3528.9661133333366
FDV09,OUT027,4052.8359521659804
FDZ23,OUT019,484.0333145096439
DRH51,OUT018,1324.1575021807
NCY54,OUT045,2837.0648844363163
DRG49,OUT013,3913.431812289792
NCC19,OUT049,3180.8533414528856
NCV53,OUT045,3990.2613251074436
FDZ47,OUT019,246.4689693504993
NCO26,OUT018,1784.6636156700429
NCP02,OUT045,977.0030232537327
NCW30,OUT018,3844.2989184620847
NCN55,OUT046,3908.343306834066
FDB20,OUT010,154.6904393364013
DRL11,OUT013,2421.39945822881
DRD60,OUT045,3095.474991303375
FDW14,OUT010,202.83766236340261
FDL27,OUT010,142.58707907078443
FDU09,OUT018,875.6831527477901
DRH36,OUT027,1540.787807182842
FDP34,OUT027,4124.084975767519
FDE04,OUT017,2866.337325272855
FDZ57,OUT027,2998.3152071113527
FDF02,OUT010,240.10728922319916
FDG28,OUT045,3991.150563556748
NCI31,OUT046,616.5707061811088
FDT43,OUT013,838.3317322940155
FDU20,OUT046,2166.493370107724
FDD53,OUT013,704.3707185766585
FDW15,OUT045,2576.7383932117978
NCT53,OUT045,2524.6081583609143
NCG55,OUT027,2942.2285817145907
FDD48,OUT035,1911.6838795387766
FDG47,OUT049,4241.6507848401625
FDI21,OUT017,1052.6771271163982
FDT27,OUT017,3873.9857977055904
DRO35,OUT013,1957.5412214298499
FDD33,OUT017,3742.005154166413
FDC04,OUT035,3981.385046502264
FDY34,OUT013,2613.763880482344
DRJ49,OUT049,2118.7947275049723
FDE05,OUT049,2428.897214753595
FDU31,OUT017,3783.858801461548
NCN19,OUT027,5153.211182165684
FDK56,OUT027,5152.09011295276
FDK58,OUT017,1695.6328083944425
NCJ42,OUT035,1674.9858365175708
FDZ34,OUT027,5690.19148886037
FDA52,OUT018,2710.3962845814863
NCR29,OUT013,1015.0989559482044
FDT48,OUT035,3235.6213683175943
DRJ51,OUT019,572.3027166762279
NCS54,OUT046,2933.9142483258975
FDV01,OUT035,2583.141495564871
DRG51,OUT027,4239.116184926151
NCG42,OUT013,2116.7999166492746
FDA51,OUT049,1890.9614602694244
FDV19,OUT010,380.81324798373845
NCT18,OUT045,3114.4533858820387
NCS41,OUT045,3107.7936711469424
FDO03,OUT046,3846.832315541698
FDL12,OUT010,132.1609938773404
FDY37,OUT010,351.61425269770695
FDI58,OUT049,1442.6117183680292
FDT28,OUT018,2391.83497583856
NCC42,OUT010,277.00905587019656
FDO01,OUT017,2114.8352074081654
FDJ02,OUT013,2485.65019721162
FDQ04,OUT018,615.2357800402601
DRL47,OUT013,2077.4335565359947
FDZ32,OUT035,1722.4201482700723
FDC35,OUT035,3595.506360568885
FDX14,OUT045,1110.5045046975638
FDZ35,OUT013,1677.1753218353138
FDL14,OUT013,2390.527070783379
FDO04,OUT049,901.3710440669382
DRK11,OUT017,2408.9012648450985
FDB44,OUT018,3369.195444280742
FDZ50,OUT049,3209.0273882291017
FDI12,OUT027,2690.3254270397274
FDU43,OUT017,3957.8341686637523
FDD58,OUT010,233.8447866691761
FDB27,OUT017,3102.760681914709
FDB04,OUT018,1333.9597992399986
NCO17,OUT013,1904.293112040105
FDL12,OUT017,871.545010119496
DRJ13,OUT049,2576.506253763882
FDD57,OUT045,1537.0916069130978
FDW19,OUT035,1764.513984057682
DRD27,OUT018,1531.3037739899858
FDH27,OUT027,4031.314095779751
NCW30,OUT027,5848.194863620732
FDR40,OUT018,1274.7773801425562
FDG05,OUT013,2432.0489642051343
NCY41,OUT019,130.64555458762993
FDI38,OUT018,3195.78107405352
FDR20,OUT046,658.2136097417974
FDE09,OUT017,1673.6429498834975
FDN50,OUT019,234.32967060782508
DRF27,OUT045,2437.480534064093
DRF51,OUT013,673.3462958802239
NCO02,OUT019,143.69292664551176
FDB51,OUT027,1361.4355007529462
FDJ50,OUT013,960.7829381850453
FDN52,OUT013,1425.7974804255366
FDX14,OUT013,1376.1002568693618
FDT27,OUT019,572.7779262544941
FDV10,OUT013,706.0735860518491
FDU33,OUT046,695.7072512327914
FDU58,OUT046,3208.3264827929047
NCP42,OUT027,5757.290052270483
FDL51,OUT027,5845.002636193788
DRH15,OUT027,1106.9731048097929
FDU16,OUT017,1345.689895040256
FDW15,OUT017,2546.426414032281
FDQ44,OUT045,2035.5633190490485
NCI06,OUT027,4866.217437982884
DRK23,OUT019,570.4211107929665
FDC28,OUT035,1683.5771892880434
NCY17,OUT019,130.64555458762993
NCV05,OUT018,2366.187490275133
FDM34,OUT019,284.5267650559071
DRD60,OUT027,5134.997876658435
FDT38,OUT046,1360.5763616582828
FDQ57,OUT018,2350.4335307827564
FDE59,OUT027,1035.3745669205055
NCM43,OUT046,2733.2288536138794
DRI51,OUT049,2844.910193356746
NCG30,OUT017,1987.8508705114502
NCK54,OUT035,1925.8692470527756
FDQ16,OUT019,261.12047232288876
FDI36,OUT013,3029.4991775631465
FDX16,OUT027,4050.3395494263727
FDA34,OUT046,2924.903630536368
FDJ48,OUT018,3597.6014656414595
FDU47,OUT035,2043.3146682298172
FDS39,OUT046,2187.7427373846554
FDD11,OUT046,4136.372843970133
FDM16,OUT027,1453.723425413112
FDU56,OUT018,3024.5706575250374
FDQ32,OUT017,1985.0013629074258
DRK35,OUT013,706.9266843070521
FDA58,OUT049,3674.2412358433357
DRG48,OUT019,358.74684916978333
FDT59,OUT010,571.7895064740705
FDQ31,OUT019,216.2395945428994
FDS51,OUT018,1061.9506229403432
FDW32,OUT027,2566.3362613380827
FDI15,OUT027,5845.002636193788
NCV30,OUT017,1015.1087919402817
DRG25,OUT049,3162.8938560499446
FDT02,OUT013,663.769608806049
FDO33,OUT027,2942.1191220269843
FDP38,OUT035,771.1108859181301
FDZ45,OUT035,3109.3524259768787
NCA54,OUT027,4864.925152149753
FDU33,OUT017,735.8020177049563
FDN58,OUT017,3926.4285105522663
FDI05,OUT045,1172.973326126728
FDM57,OUT019,192.90209509468497
NCS42,OUT027,2709.7970105855306
FDB57,OUT045,3817.112784377328
FDC03,OUT045,3057.9948988477977
FDZ58,OUT013,2003.755767445255
NCK29,OUT045,1971.7129864006376
NCR53,OUT045,3707.7864384625364
FDE26,OUT027,4043.8233203269665
FDU52,OUT049,2362.161186101065
FDE41,OUT027,2350.2735825612804
FDU38,OUT018,3036.8131841476657
FDA52,OUT017,2796.185416000441
FDW46,OUT046,1132.6743742469437
DRI59,OUT035,3860.532981028928
FDT38,OUT035,1351.2953477003084
FDL33,OUT018,3014.654907442721
FDQ01,OUT027,5845.002636193788
FDJ08,OUT046,3173.1600722150715
FDQ47,OUT049,615.1724428263465
NCZ18,OUT013,3951.124666573708
FDE29,OUT017,959.1647412014939
FDF10,OUT027,4043.8233203269665
FDC48,OUT049,1327.5958039229104
FDY58,OUT013,3772.8964583471648
NCX30,OUT010,574.3025004847198
FDV11,OUT013,2825.1663112350748
FDT46,OUT046,792.4354470626962
DRD01,OUT019,130.64555458762993
FDQ11,OUT013,4154.948580606201
NCM41,OUT017,1445.0094801211785
NCC55,OUT013,673.4667993452147
FDG45,OUT027,5848.194863620732
NCQ54,OUT049,2819.9212340325716
FDM34,OUT045,2020.97101095647
FDD17,OUT019,569.8984950176146
FDN38,OUT027,5848.194863620732
FDB53,OUT018,2424.979838341507
NCL06,OUT035,4192.269114778152
NCV18,OUT019,192.90209509468497
FDX25,OUT013,3120.4357549608403
FDB39,OUT046,958.2630583342082
FDC33,OUT049,3113.153707909971
NCO14,OUT018,649.207567984775
FDA58,OUT027,5848.194863620732
NCQ02,OUT017,3100.717143452799
NCR53,OUT017,3762.993635874123
FDN52,OUT046,1387.2899555831264
FDG26,OUT046,4181.781670925036
FDE23,OUT027,1112.7268072764464
DRI37,OUT013,1053.6435145808243
DRH37,OUT018,2540.3021069817987
FDO01,OUT035,2106.968968393951
FDK45,OUT049,1944.7760308802244
FDP23,OUT049,3627.7978006910366
FDM33,OUT035,3661.2030900443215
FDD36,OUT017,2049.1823928183744
FDL56,OUT017,1350.9254182290035
FDT27,OUT010,572.9435103768102
FDG52,OUT017,642.2918689830963
NCL42,OUT035,4000.7049698211276
DRJ24,OUT046,3193.4629311793005
FDV38,OUT046,915.282103644605
FDT35,OUT045,2743.1361135901034
FDY51,OUT045,3603.874037632876
FDC37,OUT017,1642.4057014295108
NCP43,OUT013,3003.236285003816
FDO33,OUT045,1705.4286435687816
FDW04,OUT018,1949.1608934189069
NCC31,OUT046,2444.986239791212
FDK22,OUT049,3620.7371527992586
FDJ50,OUT017,867.1906966442181
FDV13,OUT017,1356.1601367057076
DRL60,OUT017,2407.955287033642
FDW03,OUT017,1712.5527828401518
FDY27,OUT035,2899.207055242198
FDB39,OUT027,1278.9086582050074
FDU59,OUT045,2491.196760915132
FDZ57,OUT049,2099.912047176333
FDO21,OUT049,3770.679507751075
FDS43,OUT018,3017.065368610872
FDU28,OUT010,499.38219088894084
FDC51,OUT010,272.2778817269958
FDW16,OUT010,225.71068187235943
FDP32,OUT010,275.7854691619604
FDB60,OUT019,504.91092261783774
NCQ30,OUT046,2063.163630205419
FDD26,OUT049,3236.1215134869503
FDI44,OUT045,1278.5651950756794
DRH23,OUT046,962.8948794349069
FDO44,OUT046,1705.6419228448754
FDG04,OUT046,3153.1711122406864
FDM32,OUT027,2773.488096754193
FDM09,OUT013,2705.648940844006
FDZ47,OUT013,1569.4920514498233
FDM40,OUT027,3116.261004331117
FDY48,OUT017,1645.5075270596014
NCM30,OUT045,647.4876236766986
FDX36,OUT010,572.9435103768102
DRF03,OUT017,610.0462701999509
FDN51,OUT049,4183.82853621146
FDM57,OUT049,1326.7171406642237
FDB35,OUT049,1440.1797441411886
FDY13,OUT027,2021.5673109501345
FDA37,OUT017,1967.8630718161376
NCX53,OUT017,2144.083347789774
FDD59,OUT018,1287.8137367959446
FDX10,OUT019,130.64555458762993
FDC03,OUT018,2985.5277427667947
FDW43,OUT035,3927.6312991163163
FDW10,OUT046,2740.844671899462
FDY14,OUT027,5848.194863620732
FDV43,OUT045,724.4251545226347
FDO40,OUT013,2450.3589422112514
FDP46,OUT027,2735.8841068276156
NCE43,OUT019,384.0907791148933
FDD05,OUT035,2077.7646388669104
FDJ60,OUT010,383.05160991036064
DRE27,OUT018,1468.8152671364066
FDO11,OUT035,4148.881507289325
DRG11,OUT027,2893.9880577042663
FDK33,OUT010,571.6666480929587
DRM23,OUT045,2755.3725121534603
FDJ02,OUT027,4043.8233203269665
NCZ05,OUT045,1682.2121693582512
NCL30,OUT013,2045.0060050050517
FDZ19,OUT018,2737.2020481880495
FDM45,OUT049,2019.4295438375902
FDO36,OUT046,2825.5849886680558
NCK31,OUT045,770.9643509081344
DRJ37,OUT045,2434.5106522183173
FDP24,OUT018,1903.3990014609933
FDF46,OUT013,1859.0406902960392
FDX46,OUT019,130.98201508572075
NCL18,OUT045,2960.2375861028063
FDJ26,OUT013,3489.186210423271
FDJ07,OUT045,1951.223814803643
FDY15,OUT013,2479.299839426838
DRG01,OUT045,1141.7068676999456
FDF58,OUT045,1046.3761978739317
FDZ14,OUT019,279.55769035977687
FDP31,OUT049,1063.8383817669248
FDH45,OUT013,705.9044094934318
FDA09,OUT010,430.75604337132665
FDW31,OUT035,3090.185244329851
FDA57,OUT046,650.7655291776466
NCE55,OUT035,2830.6677388484027
FDC17,OUT019,568.196401301781
FDC59,OUT013,1226.6138494224654
FDA22,OUT013,2606.1939934215175
FDK52,OUT035,3733.848892267728
NCM26,OUT046,2511.6745547462524
NCT53,OUT035,2610.6333192391817
FDW45,OUT018,2392.673307679613
NCI18,OUT035,3813.673794723977
FDE38,OUT018,2428.742257763729
FDF08,OUT019,215.605936497006
FDY58,OUT010,570.0640791399308
FDF58,OUT019,134.51763887686207
FDX39,OUT017,3730.319202356853
FDB44,OUT049,3617.5625489466206
FDF28,OUT013,2083.71249412944
FDE39,OUT013,1917.3211472701573
FDT37,OUT018,3776.233271840503
FDZ45,OUT017,3142.436083995304
FDO40,OUT035,2574.941218516011
FDM57,OUT027,2513.5576773168336
DRG36,OUT017,2878.804207024463
FDY36,OUT010,142.9488555816413
DRL60,OUT027,4064.3284604621686
FDS25,OUT019,267.36953476811027
DRF49,OUT027,2937.9800708719163
FDP16,OUT045,4013.627407918435
FDS60,OUT049,3012.995682874506
FDU15,OUT027,1041.780395097895
FDK43,OUT046,2142.2062870093987
FDN25,OUT046,960.4023427514413
FDE53,OUT049,1620.3628562910696
FDB22,OUT013,2359.434016889545
FDE39,OUT017,1967.6886447295244
FDX35,OUT035,3807.355641226414
NCG54,OUT049,2769.8960370629297
FDH27,OUT035,2424.416976444228
NCK42,OUT013,3534.3083676977444
FDS25,OUT049,1666.3120998427733
FDI10,OUT018,2766.013558875289
FDU35,OUT035,1658.0506179962754
FDI04,OUT017,3135.5388724411573
DRK23,OUT035,4162.897428078794
FDB53,OUT019,363.12418642071214
FDY02,OUT049,4054.2343873875557
FDM60,OUT035,614.5873915987883
NCJ31,OUT010,574.8251162600715
DRP35,OUT017,1989.138321845936
NCQ30,OUT018,1940.2424854002593
DRL11,OUT010,380.5755701131955
FDU01,OUT013,3016.4658268380417
FDR39,OUT035,2997.9993933535206
FDO08,OUT046,2556.2063532694633
FDC02,OUT045,4262.468647998937
NCZ29,OUT035,1994.863478316895
FDF29,OUT010,276.8191099844265
FDZ23,OUT017,3059.9489196834393
NCU53,OUT018,2453.998687731539
NCW30,OUT013,4174.3081788351055
NCM26,OUT027,4101.080295754576
FDV50,OUT027,2986.0840393510316
FDW15,OUT049,2537.846297514599
FDI35,OUT027,5134.997876658435
FDO11,OUT017,4104.972205032096
FDN48,OUT046,1464.056415823633
NCA17,OUT049,2490.4446890744207
NCN54,OUT013,1359.6674214560762
FDP22,OUT013,818.7162716142553
NCB54,OUT035,1982.681859457564
FDD08,OUT045,589.7894477833387
DRM48,OUT010,130.64555458762993
FDG41,OUT027,2931.287851553426
FDE44,OUT027,1112.5374855944149
FDE26,OUT035,2437.746704334909
NCS38,OUT013,1847.1603918636392
NCJ54,OUT018,3514.764859312135
FDI40,OUT019,246.24461600869836
FDN45,OUT018,3441.791513605605
FDU43,OUT046,3931.276081777539
FDI04,OUT010,515.7890509921907
NCC07,OUT018,1576.2479235453795
NCC07,OUT019,247.39939342671872
NCD18,OUT045,3828.482223212222
FDU55,OUT035,4275.745248511321
FDX59,OUT035,578.3372943175627
FDR52,OUT049,3153.0856281112806
NCP17,OUT013,1218.2665796326032
FDQ32,OUT045,1984.382631275488
NCT17,OUT049,3165.069923626301
FDO10,OUT049,902.273318703902
FDE32,OUT049,608.5408746874348
FDN44,OUT045,2693.7750011162757
FDH02,OUT035,1394.4221194198458
FDK60,OUT013,1573.853483213673
FDS24,OUT019,205.05085877934582
FDL03,OUT010,559.0559431092178
FDB46,OUT027,5848.194863620732
FDO48,OUT049,3726.624621711645
FDZ39,OUT049,1637.2100318488062
FDT02,OUT027,1035.5106623470922
FDC50,OUT013,1499.1888321370975
FDP39,OUT035,780.4674545813058
DRG15,OUT018,965.4506106046126
FDP10,OUT018,1542.83506150751
FDF53,OUT027,5033.343005291596
FDN34,OUT045,2815.826641177245
FDK02,OUT045,1958.9751844617592
FDC23,OUT045,2829.772665621537
FDJ10,OUT019,284.612488618639
FDE53,OUT035,1667.8980302975056
FDR25,OUT035,4085.69958548231
FDW50,OUT046,2605.5143573573087
FDS09,OUT049,797.5322988412287
FDW49,OUT010,428.98370401731523
FDU51,OUT046,2863.4612999865803
FDF28,OUT018,1976.398314012176
NCY30,OUT018,2830.925285073013
FDD44,OUT045,4081.9090176105115
FDX09,OUT017,2829.299584659153
NCF30,OUT013,2049.8248606574207
FDZ50,OUT019,484.1276756158869
FDW37,OUT013,1391.2410930946194
FDD11,OUT049,4148.441973897561
DRH39,OUT018,1177.8115205652352
FDA36,OUT049,3211.409682958487
NCG43,OUT049,1421.3516722091383
FDF02,OUT035,1646.4723737698362
FDP57,OUT027,2864.3389988154727
NCE42,OUT017,3920.8853965236663
NCR38,OUT027,5845.002636193788
FDP03,OUT019,281.38501126562966
FDO51,OUT035,624.0244921488417
NCQ42,OUT046,2145.403225365243
NCM41,OUT046,1384.4131866183404
FDH48,OUT027,2510.2868038513902
DRF60,OUT046,3890.941643830943
FDJ27,OUT035,1662.881923713782
FDQ14,OUT013,2345.269064433608
FDN27,OUT017,1947.0125435598216
NCQ02,OUT046,3127.9336784235725
FDJ33,OUT049,2048.5600085650813
FDP07,OUT027,5761.008494529372
DRE01,OUT049,3786.719403391568
FDU36,OUT045,1606.9845125658314
FDL28,OUT017,3890.227634838002
NCX53,OUT046,2229.8373572266337
FDZ39,OUT013,1653.7567040468102
NCP42,OUT013,3021.890017849431
FDJ14,OUT035,1321.476932748004
FDK04,OUT049,895.9449232634669
NCC19,OUT017,3100.2738170872854
FDS09,OUT018,776.8028542687528
FDZ02,OUT046,1623.4770151095167
FDD35,OUT018,1991.8940284383675
NCY42,OUT017,2427.801065657163
FDB05,OUT045,3855.766890920565
FDF20,OUT035,3094.6062589875555
NCO41,OUT018,1482.657688092875
FDC40,OUT027,2031.7207572729565
FDV58,OUT045,2956.2545715724295
FDZ57,OUT045,2025.9402220463892
DRM35,OUT046,2996.6679667300637
DRN36,OUT018,1437.6817660067015
FDQ13,OUT046,1344.6368440035867
DRO35,OUT010,269.462630729685
NCD43,OUT035,1703.5772069102243
FDA51,OUT018,1793.555858110619
NCX17,OUT027,5845.002636193788
NCZ17,OUT049,657.1144302837481
FDR11,OUT027,4231.121148788094
FDW34,OUT049,3937.304650475194
FDN50,OUT017,1445.2481337890279
FDS09,OUT046,790.3024172890434
FDS48,OUT018,2416.2133663088534
FDL44,OUT049,2665.650822328504
DRF48,OUT018,3037.158127754551
FDA14,OUT018,2408.908284526404
NCD30,OUT049,1507.9899383371433
FDI16,OUT017,770.7583050356218
NCG06,OUT035,4206.57549790288
DRZ24,OUT035,1955.8402099742593
NCS17,OUT045,1543.5282020484724
FDB37,OUT045,4015.327649026188
FDE10,OUT035,2025.5431328442248
FDC57,OUT045,2968.4196885526294
FDM12,OUT018,2992.594859507085
FDE24,OUT049,2123.2896553529363
FDW22,OUT045,3760.229281654144
DRD01,OUT027,1227.095979920109
NCZ18,OUT027,5848.194863620732
FDN49,OUT045,632.7928887350306
FDR22,OUT035,1981.8891251703528
FDV08,OUT019,130.64555458762993
FDY39,OUT046,3231.2325725717315
FDV36,OUT049,2168.248742856014
FDO60,OUT045,726.4354023214447
FDU04,OUT027,2984.925464724537
FDR20,OUT027,1112.7268072764464
FDW19,OUT019,265.16520411500323
FDU40,OUT049,3011.1380369603676
FDK15,OUT045,1563.0183273698333
DRF15,OUT035,2543.549446207372
FDQ25,OUT017,2940.7327925702593
FDI48,OUT019,130.64555458762993
FDS49,OUT046,1335.364307296229
FDV22,OUT046,2679.923092522666
NCV42,OUT046,1728.7039650185534
FDX26,OUT046,3169.401502983957
FDI33,OUT018,1321.1977743729783
FDZ14,OUT049,2021.2964570201107
FDG10,OUT013,1019.8158231230383
FDM38,OUT018,752.2239415013383
FDG26,OUT027,5845.002636193788
FDH46,OUT035,1719.0190081979572
FDN13,OUT018,1493.0254728998548
FDU57,OUT035,2437.0681030892188
NCI06,OUT046,3010.579815935471
FDM38,OUT045,835.5712907566888
NCG42,OUT010,276.11142497882815
FDL39,OUT045,2970.8991255565334
FDT31,OUT019,502.51611871738544
FDV59,OUT013,3546.7842130418617
FDB49,OUT035,1699.1396744185827
FDD58,OUT049,1628.8504654281894
DRN59,OUT046,778.4349125357198
FDX48,OUT049,2517.0697693455772
FDQ11,OUT049,4127.628561322847
FDY12,OUT049,855.1078694247302
FDQ11,OUT045,4163.970937989138
DRI11,OUT017,1897.4677890015912
FDY32,OUT027,4235.81495593177
FDS51,OUT045,964.3344148291994
FDR19,OUT010,358.62190041623427
DRB13,OUT018,2990.3598773815365
FDS21,OUT035,1013.9063066399397
FDQ40,OUT045,2857.6141175824905
NCE55,OUT013,2794.4790345342994
FDX43,OUT027,4245.842840111625
FDS12,OUT049,2061.786948058573
DRK01,OUT027,2827.2864463419924
FDN25,OUT017,860.2639920463192
FDB60,OUT046,3113.838463622941
FDQ13,OUT017,1320.8001475292142
DRK13,OUT045,3047.568554804687
DRF25,OUT018,572.3828996830379
NCD42,OUT019,130.64555458762993
FDW25,OUT045,1374.5933567164375
NCV29,OUT027,4866.217437982884
NCK42,OUT035,3705.9240105085
DRJ13,OUT027,4222.5744433468735
DRD15,OUT017,3875.17010365766
FDM27,OUT045,2586.848666928232
FDZ50,OUT018,3059.441185429851
FDC04,OUT046,3924.08032896248
FDF50,OUT049,3150.601285598243
FDP15,OUT045,4098.588946608905
FDK46,OUT035,4288.522166517355
FDZ56,OUT018,2723.4467163951067
FDY60,OUT049,2282.528449865387
FDB10,OUT035,3911.579063601123
FDR57,OUT045,2470.403843509106
FDU58,OUT049,3195.3693950188976
FDH02,OUT046,1384.709896638916
FDP48,OUT013,3163.876441894553
FDI46,OUT035,4127.6549788730845
FDW56,OUT013,3134.5664945987205
NCM19,OUT010,266.9673120857536
FDS50,OUT027,5845.002636193788
FDK24,OUT013,728.0622195942996
FDO36,OUT017,2969.964358567074
FDK45,OUT027,2942.2285817145907
NCL05,OUT045,674.4283475188172
FDL32,OUT018,1793.7800795345486
FDA28,OUT049,2085.4983055254183
FDY36,OUT018,1132.9626503081731
FDP32,OUT018,1926.6571345698599
FDL50,OUT046,2067.214890260406
DRC24,OUT049,2490.950355252591
NCS18,OUT017,1682.1510177924517
FDD16,OUT017,1140.6115558138144
NCV18,OUT013,1434.0997154471913
FDX07,OUT046,3061.2122674004036
NCZ05,OUT027,2866.162026962104
NCI31,OUT013,672.454634660908
FDK14,OUT049,1337.202887818551
NCR06,OUT045,644.5331003961762
NCF54,OUT049,2817.813208239029
DRG23,OUT010,364.509781100875
FDD53,OUT046,658.9522895900819
NCM31,OUT027,2999.774760015721
FDT16,OUT017,4207.213668421629
FDR40,OUT035,1287.5220676103784
DRG25,OUT017,3149.0601310162024
FDT10,OUT035,973.6551611664835
FDY32,OUT013,2447.3297453490877
FDN50,OUT035,1458.1629090874349
FDZ35,OUT019,247.5742989747503
NCP54,OUT045,2039.3091825850836
NCD07,OUT035,1735.0964833264277
FDS02,OUT018,2977.7441438501833
DRN59,OUT018,746.1926862986147
DRB24,OUT013,2397.496133850156
FDP37,OUT027,2993.6938778836243
DRB01,OUT018,3050.2089331619836
FDR47,OUT046,3019.5229426826218
NCM31,OUT010,277.92980525966135
NCF06,OUT027,5848.194863620732
NCV17,OUT027,2998.3152071113527
FDS10,OUT049,2870.1325857735233
FDN52,OUT035,1388.4233623504354
FDZ48,OUT013,1856.2037475060663
FDJ48,OUT049,4101.100575240696
DRB13,OUT027,5279.160366600376
FDV59,OUT017,3712.426642132203
FDL32,OUT035,1723.7594885823316
FDZ12,OUT035,2064.192623173418
NCR06,OUT027,1049.143997932184
FDP51,OUT017,1939.169573575588
FDY22,OUT013,2140.6376704553186
FDZ38,OUT049,2897.0436473386753
NCO54,OUT035,873.131038543334
FDR23,OUT035,2840.3347273681125
FDM38,OUT049,891.556228972623
FDS25,OUT013,1774.0710785141057
